id,00:1A:70:F0:9C:4F, 00:80:48:51:e8:52, 00:03:52:8b:8d:10, 00:C0:23:B6:51:00, 00:03:52:8b:2a:60, 00:1e:e5:f7:29:df, 00:c0:23:6b:c5:f0, 00:80:48:51:E8:52, 40:4a:03:de:74:a0, 00:03:52:8b:85:00, 00:03:52:8B:2C:E1, 00:03:52:8B:2C:E0, 00:03:52:8B:2C:E3, 00:03:52:8B:2C:E2, 00:03:52:8B:2C:E4, 00:C0:23:B6:0E:12, 00:c0:23:b6:51:00, 00:03:52:94:5D:81, 00:03:52:94:5D:80, 00:03:52:94:5D:83, 00:03:52:94:5D:82, 00:03:52:94:5D:84, 00:1B:63:2D:5E:F9, 00:03:52:8b:89:10, 00:1a:70:f0:9c:4f, 00:24:b2:37:35:3e, 00:03:52:8B:8B:61, 00:03:52:8B:8B:60, 00:03:52:8B:8B:63, 00:03:52:8B:8B:62, 00:03:52:8B:8B:64, 00:1E:E5:F7:29:DF, 00:03:52:8B:85:04, 00:03:52:8B:85:02, 00:03:52:8B:85:03, 00:03:52:8B:85:00, 00:03:52:8B:85:01, 1e:a1:e7:08:c2:b8, 00:03:52:8b:2c:e0, 00:03:52:8B:87:24, 00:03:52:8B:87:22, 00:03:52:8B:87:23, 00:03:52:8B:87:20, 00:03:52:8B:87:21, 00:03:52:94:5d:80, 40:4A:03:DE:CD:FE, 00:24:7B:10:EE:60, 00:1e:e5:f6:f6:ed, 00:03:52:8B:2E:A4, 00:03:52:8B:2E:A3, 00:03:52:8B:2E:A2, 00:03:52:8B:2E:A1, 00:03:52:8B:2E:A0, 00:C0:23:6B:C5:F0, 00:03:52:8B:5F:64, d2:6b:9a:ad:b7:85, 00:03:52:8b:2e:a0, 00:03:52:8B:8D:12, 00:03:52:8B:8D:13, 00:03:52:8B:8D:10, 00:03:52:8B:8D:11, 00:03:52:8B:8D:14, 00:03:52:8a:e8:70, 00:03:52:8B:8C:E3, 00:03:52:8B:8C:E2, 00:03:52:8B:8C:E1, 00:03:52:8B:8C:E0, 00:03:52:8B:8C:E4, 5C:0E:8B:13:40:E0, 00:03:52:8b:24:c0, 00:03:52:8b:87:50, 00:24:01:e0:d1:7d, 1E:A1:E7:08:C2:B8, 00:03:52:8B:24:C4, 00:03:52:8B:24:C2, 00:03:52:8B:24:C3, 00:03:52:8B:24:C0, 00:03:52:8B:24:C1, 00:03:52:8B:2A:62, 00:03:52:8B:2A:63, 00:03:52:8B:2A:60, 00:03:52:8B:2A:61, 00:03:52:8B:2A:64, 40:4A:03:DE:74:A0, 00:03:52:8f:73:00, 00:03:52:8b:8b:60, 00:80:48:51:e8:74, 00:24:7b:10:ee:60, 00:03:52:8b:5f:60, 40:4a:03:de:cd:fe, 00:03:52:8B:87:54, 00:03:52:8B:87:53, 00:03:52:8B:87:52, 00:03:52:8B:87:51, 00:03:52:8B:87:50, 00:80:48:51:E8:74, 00:c0:23:b6:61:b0, 00:24:01:E0:D1:7D, 00:c0:23:b6:52:40, 00:03:52:8b:87:20, 00:03:52:8F:73:04, 00:03:52:8F:73:03, 00:03:52:8F:73:02, 00:03:52:8F:73:01, 00:03:52:8F:73:00, 00:03:52:8B:5F:60, 00:03:52:8B:5F:61, 00:03:52:8B:5F:62, 00:03:52:8B:5F:63, 00:03:52:8A:E8:72, 00:03:52:8A:E8:70, 00:03:52:8A:E8:71, 5C:0E:8B:13:B7:40, 00:03:52:8b:53:f0, 00:1E:E5:F6:F6:ED, 00:03:52:8b:8c:e0, 00:c0:23:b7:8c:f0
20,-95, -76, -83, -95, -89, -83, -95, -95, -78, -90, -95, -95, -95, -95, -95, -95, -91, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -56, -84, -95, -95, -95, -95, -95, -54, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -85, -85, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -86, -78, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -78, -79, -82, -89, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95
21,-95, -95, -82, -95, -80, -85, -95, -95, -83, -58, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -45, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -56, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -85, -73, -95, -71, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95
22,-95, -80, -86, -95, -85, -95, -95, -95, -80, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -59, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -31, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -78, -90, -77, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95
23,-95, -95, -83, -95, -83, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -88, -95, -95, -95, -95, -95, -81, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -78, -78, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -83, -87, -95, -95, -78, -95, -95, -95, -95, -95, -95, -83, -95, -90, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95
24,-61, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -76, -77, -75, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -75, -74, -95, -95, -95, -95, -95, -95, -95, -95, -71, -86, -95, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -82, -82, -83, -95, -84, -70, -95, -95, -95, -95, -95, -95, -95, -29, -95, -95, -95, -95, -95, -95, -67, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -78, -76, -74, -75, -75, -95, -95, -95, -95, -95, -95, -95, -95
25,-95, -83, -86, -95, -85, -95, -95, -95, -80, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -50, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -59, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -79, -95, -68, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95
26,-95, -95, -74, -95, -67, -68, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -82, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -95, -83, -73, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -67, -66, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -64, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -65, -95
27,-95, -95, -76, -95, -70, -74, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -77, -95, -95, -95, -95, -95, -86, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -83, -66, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -74, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95
28,-61, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -78, -79, -79, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95, -80, -69, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -28, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95
29,-95, -95, -80, -95, -86, -86, -95, -95, -44, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -54, -83, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -50, -66, -95, -95, -95, -52, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95
30,-95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -47, -95, -95, -95, -63, -67, -63, -68, -66, -76, -95, -95, -95, -95, -95, -95, -95, -71, -78, -71, -80, -77, -95, -95, -95, -95, -95, -95, -72, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -76, -71, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95, -95, -66, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -74, -79, -77, -95, -95, -68, -95, -95
31,-61, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -77, -77, -77, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -78, -77, -69, -69, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -29, -31, -31, -26, -95, -95, -95, -95, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -68, -70, -69, -69, -70, -76, -76, -76, -76, -95, -95, -95, -95, -95, -95, -95, -95
32,-95, -83, -95, -95, -95, -95, -95, -95, -80, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -60, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -33, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -95, -79, -95, -80, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95
33,-95, -95, -81, -95, -86, -85, -95, -95, -45, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -77, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -44, -85, -88, -90, -84, -47, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -95
34,-95, -95, -86, -95, -81, -90, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -70, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -64, -95, -95, -95, -95, -95, -64, -95, -95, -95, -95, -95, -95, -84, -74, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -83, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95
35,-95, -95, -77, -95, -82, -83, -95, -95, -53, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -79, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -36, -83, -88, -90, -84, -51, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95
36,-95, -95, -85, -95, -89, -85, -95, -95, -55, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -69, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -85, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -36, -83, -95, -95, -95, -60, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95
37,-95, -95, -85, -95, -77, -95, -95, -95, -78, -50, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95, -74, -95, -50, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95
38,-45, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -67, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -58, -63, -63, -84, -63, -95, -95, -95, -95, -84, -81, -81, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -48, -49, -50, -44, -48, -76, -77, -76, -76, -76, -72, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -64, -54, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95
39,-95, -84, -78, -95, -79, -95, -95, -95, -75, -79, -95, -95, -95, -95, -95, -95, -91, -95, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -66, -81, -95, -95, -95, -95, -95, -64, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -71, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -81, -82, -95, -80, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -59, -95
40,-95, -84, -95, -95, -95, -95, -95, -95, -73, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -58, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -28, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95, -73, -90, -84, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95
41,-95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -63, -95, -95, -95, -95, -77, -95, -78, -95, -95, -95, -78, -78, -76, -75, -95, -95, -87, -52, -52, -61, -52, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -74, -72, -74, -73, -37, -95, -95, -95, -95, -95, -95, -95, -85, -83, -95, -95, -95, -82, -95, -78, -95, -95, -95, -80, -95, -95, -95, -80, -80, -80, -81, -85, -85, -80, -95, -95, -95, -95, -95
42,-95, -95, -85, -95, -84, -87, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -76, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -80, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -56, -81, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -59, -95
43,-95, -95, -95, -95, -83, -86, -95, -95, -68, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -90, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -82, -83, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -46, -84, -95, -95, -95, -68, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -66, -95
44,-62, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -80, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -69, -89, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95, -73, -95, -95, -95, -83, -29, -28, -29, -32, -29, -95, -95, -95, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -77, -76, -77, -77, -77, -79, -79, -79, -79, -95, -95, -95, -95, -95, -95, -95, -95
45,-95, -95, -82, -95, -64, -69, -95, -95, -76, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -80, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -55, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -95, -95, -58, -67, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -69, -69, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95
46,-95, -83, -86, -95, -85, -95, -95, -95, -76, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -57, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -33, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -80, -90, -81, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95
47,-95, -72, -82, -95, -63, -95, -95, -95, -87, -59, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -87, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -62, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -95, -52, -95, -51, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -67, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95
48,-95, -95, -86, -95, -73, -79, -95, -95, -60, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -63, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -83, -67, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -46, -78, -95, -95, -95, -59, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -69, -95
49,-95, -95, -95, -95, -90, -95, -95, -95, -82, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -93, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -83, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -88, -87, -83, -75, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -92
50,-95, -95, -61, -95, -53, -68, -95, -95, -60, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -85, -64, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -64, -60, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -56, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95
51,-95, -95, -86, -95, -73, -70, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -69, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -82, -73, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -59, -69, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -95
52,-95, -95, -77, -95, -66, -72, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -78, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -82, -65, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -63, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -69, -95
53,-49, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -65, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -49, -48, -48, -48, -49, -95, -95, -62, -73, -73, -82, -73, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -57, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -66, -95, -67, -61, -95, -72, -73, -76, -80, -86, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -59, -95, -95, -95, -95, -95, -95, -95, -95, -95, -46, -59, -57, -57, -95, -95, -95, -95, -95, -95, -95, -95
